order_id,order_date,order_status,customer_name,city,state,product_name,brand_name,category_name,quantity,list_price,discount,revenue,store_name,staff_name,shipped_date
748,2017-03-03,4,Maryalice Henry,Richardson,TX,Trek Boy's Kickster - 2015/2017,Trek,Children Bicycles,2,149.99,0.05,284.98,Rowlett Bikes,Kali Vargas,2017-03-04
748,2017-03-03,4,Maryalice Henry,Richardson,TX,Haro Shift R3 - 2017,Haro,Mountain Bikes,1,1469.99,0.07,1367.09,Rowlett Bikes,Kali Vargas,2017-03-04
748,2017-03-03,4,Maryalice Henry,Richardson,TX,Sun Bicycles Spider 3i - 2017,Sun Bicycles,Mountain Bikes,2,832.99,0.2,1332.78,Rowlett Bikes,Kali Vargas,2017-03-04
749,2017-03-04,4,Flossie Holder,Massapequa Park,NY,Trek Conduit+ - 2016,Trek,Electric Bikes,1,2999.99,0.2,2399.99,Baldwin Bikes,Venita Daniel,2017-03-05
749,2017-03-04,4,Flossie Holder,Massapequa Park,NY,Surly Karate Monkey 27.5+ Frameset - 2017,Surly,Mountain Bikes,1,2499.99,0.05,2374.99,Baldwin Bikes,Venita Daniel,2017-03-05
749,2017-03-04,4,Flossie Holder,Massapequa Park,NY,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Sun Bicycles,Cruisers Bicycles,1,402.99,0.2,322.39,Baldwin Bikes,Venita Daniel,2017-03-05
749,2017-03-04,4,Flossie Holder,Massapequa Park,NY,Electra Townie Original 21D - 2016,Electra,Comfort Bicycles,1,549.99,0.05,522.49,Baldwin Bikes,Venita Daniel,2017-03-05
749,2017-03-04,4,Flossie Holder,Massapequa Park,NY,Trek Fuel EX 9.8 29 - 2017,Trek,Mountain Bikes,1,4999.99,0.07,4649.99,Baldwin Bikes,Venita Daniel,2017-03-05
750,2017-03-04,4,Freddie Mathis,Euless,TX,Sun Bicycles Biscayne Tandem 7 - 2017,Sun Bicycles,Cruisers Bicycles,1,619.99,0.05,588.99,Rowlett Bikes,Kali Vargas,2017-03-05
750,2017-03-04,4,Freddie Mathis,Euless,TX,Sun Bicycles Biscayne Tandem CB - 2017,Sun Bicycles,Cruisers Bicycles,2,647.99,0.1,1166.38,Rowlett Bikes,Kali Vargas,2017-03-05
751,2017-03-05,4,Hilary Savage,Oxnard,CA,Haro SR 1.2 - 2017,Haro,Mountain Bikes,2,869.99,0.05,1652.98,Santa Cruz Bikes,Genna Serrano,2017-03-07
752,2017-03-05,4,Scarlet Reed,Bronx,NY,Electra Townie Original 21D - 2016,Electra,Cruisers Bicycles,2,549.99,0.05,1044.98,Baldwin Bikes,Marcelene Boyer,2017-03-07
752,2017-03-05,4,Scarlet Reed,Bronx,NY,Surly Wednesday - 2017,Surly,Mountain Bikes,2,1632.99,0.05,3102.68,Baldwin Bikes,Marcelene Boyer,2017-03-07
753,2017-03-05,4,Nita Guy,Port Chester,NY,Sun Bicycles Streamway 7 - 2017,Sun Bicycles,Comfort Bicycles,2,533.99,0.07,993.22,Baldwin Bikes,Venita Daniel,2017-03-08
753,2017-03-05,4,Nita Guy,Port Chester,NY,Trek Slash 8 27.5 - 2016,Trek,Mountain Bikes,2,3999.99,0.2,6399.98,Baldwin Bikes,Venita Daniel,2017-03-08
753,2017-03-05,4,Nita Guy,Port Chester,NY,Surly Troll Frameset - 2017,Surly,Mountain Bikes,2,832.99,0.1,1499.38,Baldwin Bikes,Venita Daniel,2017-03-08
753,2017-03-05,4,Nita Guy,Port Chester,NY,"Electra Girl's Hawaii 1 16"" - 2017",Electra,Children Bicycles,1,299.99,0.07,278.99,Baldwin Bikes,Venita Daniel,2017-03-08
753,2017-03-05,4,Nita Guy,Port Chester,NY,Sun Bicycles Revolutions 24 - 2017,Sun Bicycles,Cruisers Bicycles,1,250.99,0.2,200.79,Baldwin Bikes,Venita Daniel,2017-03-08
754,2017-03-06,4,Ann Heath,South El Monte,CA,Electra Cruiser Lux 1 - 2017,Electra,Cruisers Bicycles,2,439.99,0.07,818.38,Santa Cruz Bikes,Mireya Copeland,2017-03-08
754,2017-03-06,4,Ann Heath,South El Monte,CA,Electra Townie Original 21D - 2016,Electra,Cruisers Bicycles,2,549.99,0.07,1022.98,Santa Cruz Bikes,Mireya Copeland,2017-03-08
754,2017-03-06,4,Ann Heath,South El Monte,CA,Surly Wednesday Frameset - 2016,Surly,Mountain Bikes,1,999.99,0.05,949.99,Santa Cruz Bikes,Mireya Copeland,2017-03-08
754,2017-03-06,4,Ann Heath,South El Monte,CA,Sun Bicycles Revolutions 24 - Girl's - 2017,Sun Bicycles,Cruisers Bicycles,2,250.99,0.05,476.88,Santa Cruz Bikes,Mireya Copeland,2017-03-08
754,2017-03-06,4,Ann Heath,South El Monte,CA,Trek Slash 8 27.5 - 2016,Trek,Mountain Bikes,1,3999.99,0.2,3199.99,Santa Cruz Bikes,Mireya Copeland,2017-03-08
755,2017-03-06,4,Kimberely Bowen,Troy,NY,Sun Bicycles Brickell Tandem CB - 2017,Sun Bicycles,Cruisers Bicycles,2,761.99,0.07,1417.3,Baldwin Bikes,Marcelene Boyer,2017-03-07
755,2017-03-06,4,Kimberely Bowen,Troy,NY,Trek Fuel EX 9.8 27.5 Plus - 2017,Trek,Mountain Bikes,2,5299.99,0.05,10069.98,Baldwin Bikes,Marcelene Boyer,2017-03-07
755,2017-03-06,4,Kimberely Bowen,Troy,NY,Trek Emonda S 5 - 2017,Trek,Road Bikes,2,1999.99,0.1,3599.98,Baldwin Bikes,Marcelene Boyer,2017-03-07
756,2017-03-06,4,Sommer Hopkins,Tonawanda,NY,Electra Townie Original 7D - 2017,Electra,Cruisers Bicycles,1,489.99,0.1,440.99,Baldwin Bikes,Marcelene Boyer,2017-03-09
756,2017-03-06,4,Sommer Hopkins,Tonawanda,NY,Pure Cycles Vine 8-Speed - 2016,Pure Cycles,Cruisers Bicycles,2,429.0,0.05,815.1,Baldwin Bikes,Marcelene Boyer,2017-03-09
757,2017-03-06,4,Joe Melton,New Windsor,NY,"Electra Girl's Hawaii 1 16"" - 2017",Electra,Children Bicycles,1,299.99,0.1,269.99,Baldwin Bikes,Venita Daniel,2017-03-09
758,2017-03-06,4,Kattie Stevenson,Helotes,TX,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Children Bicycles,2,269.99,0.07,502.18,Rowlett Bikes,Layla Terrell,2017-03-07
758,2017-03-06,4,Kattie Stevenson,Helotes,TX,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Electra,Children Bicycles,1,299.99,0.1,269.99,Rowlett Bikes,Layla Terrell,2017-03-07
758,2017-03-06,4,Kattie Stevenson,Helotes,TX,Surly Big Dummy Frameset - 2017,Surly,Mountain Bikes,1,999.99,0.07,929.99,Rowlett Bikes,Layla Terrell,2017-03-07
758,2017-03-06,4,Kattie Stevenson,Helotes,TX,Sun Bicycles Lil Bolt Type-R - 2017,Sun Bicycles,Cruisers Bicycles,2,346.99,0.07,645.4,Rowlett Bikes,Layla Terrell,2017-03-07
758,2017-03-06,4,Kattie Stevenson,Helotes,TX,Sun Bicycles Cruz 7 - Women's - 2017,Sun Bicycles,Comfort Bicycles,1,416.99,0.2,333.59,Rowlett Bikes,Layla Terrell,2017-03-07
759,2017-03-07,4,Susann Bass,Commack,NY,Haro Shredder 20 Girls - 2017,Haro,Children Bicycles,2,209.99,0.05,398.98,Baldwin Bikes,Venita Daniel,2017-03-08
759,2017-03-07,4,Susann Bass,Commack,NY,Sun Bicycles Biscayne Tandem CB - 2017,Sun Bicycles,Cruisers Bicycles,1,647.99,0.07,602.63,Baldwin Bikes,Venita Daniel,2017-03-08
760,2017-03-07,4,Khalilah Robertson,Spring Valley,NY,Electra Cruiser 1 (24-Inch) - 2016,Electra,Children Bicycles,2,269.99,0.07,502.18,Baldwin Bikes,Marcelene Boyer,2017-03-10
760,2017-03-07,4,Khalilah Robertson,Spring Valley,NY,Trek X-Caliber 8 - 2017,Trek,Mountain Bikes,2,999.99,0.07,1859.98,Baldwin Bikes,Marcelene Boyer,2017-03-10
761,2017-03-07,4,Shiloh Bates,Monsey,NY,Trek Fuel EX 9.8 27.5 Plus - 2017,Trek,Mountain Bikes,1,5299.99,0.07,4928.99,Baldwin Bikes,Venita Daniel,2017-03-10
761,2017-03-07,4,Shiloh Bates,Monsey,NY,Surly Steamroller - 2017,Surly,Road Bikes,2,875.99,0.2,1401.58,Baldwin Bikes,Venita Daniel,2017-03-10
762,2017-03-08,4,Wm Pope,Auburn,NY,Electra Townie Original 7D - 2017,Electra,Comfort Bicycles,2,489.99,0.05,930.98,Baldwin Bikes,Marcelene Boyer,2017-03-09
763,2017-03-08,4,Giselle Robles,San Angelo,TX,Trek Precaliber 16 Girls - 2017,Trek,Children Bicycles,1,209.99,0.07,195.29,Rowlett Bikes,Layla Terrell,2017-03-09
763,2017-03-08,4,Giselle Robles,San Angelo,TX,Sun Bicycles Streamway 3 - 2017,Sun Bicycles,Comfort Bicycles,1,551.99,0.1,496.79,Rowlett Bikes,Layla Terrell,2017-03-09
764,2017-03-09,4,Alysia Nicholson,Oxnard,CA,Trek Domane S 6 - 2017,Trek,Road Bikes,1,2699.99,0.07,2510.99,Santa Cruz Bikes,Mireya Copeland,2017-03-12
764,2017-03-09,4,Alysia Nicholson,Oxnard,CA,"Electra Girl's Hawaii 1 16"" - 2017",Electra,Children Bicycles,2,299.99,0.05,569.98,Santa Cruz Bikes,Mireya Copeland,2017-03-12
764,2017-03-09,4,Alysia Nicholson,Oxnard,CA,Electra Amsterdam Fashion 7i Ladies' - 2017,Electra,Cruisers Bicycles,2,1099.99,0.07,2045.98,Santa Cruz Bikes,Mireya Copeland,2017-03-12
765,2017-03-09,4,Tuyet Rosa,South El Monte,CA,Surly Karate Monkey 27.5+ Frameset - 2017,Surly,Mountain Bikes,2,2499.99,0.2,3999.98,Santa Cruz Bikes,Mireya Copeland,2017-03-12
765,2017-03-09,4,Tuyet Rosa,South El Monte,CA,Electra Townie Original 21D - 2016,Electra,Cruisers Bicycles,1,549.99,0.07,511.49,Santa Cruz Bikes,Mireya Copeland,2017-03-12
765,2017-03-09,4,Tuyet Rosa,South El Monte,CA,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,1,499.99,0.2,399.99,Santa Cruz Bikes,Mireya Copeland,2017-03-12
765,2017-03-09,4,Tuyet Rosa,South El Monte,CA,Surly Ogre Frameset - 2017,Surly,Road Bikes,1,749.99,0.2,599.99,Santa Cruz Bikes,Mireya Copeland,2017-03-12
765,2017-03-09,4,Tuyet Rosa,South El Monte,CA,Sun Bicycles Lil Bolt Type-R - 2017,Sun Bicycles,Cruisers Bicycles,1,346.99,0.05,329.64,Santa Cruz Bikes,Mireya Copeland,2017-03-12
766,2017-03-09,4,Ramiro Byers,Saint Albans,NY,Sun Bicycles Drifter 7 - Women's - 2017,Sun Bicycles,Comfort Bicycles,1,470.99,0.2,376.79,Baldwin Bikes,Marcelene Boyer,2017-03-12
767,2017-03-09,4,Bettie Pierce,Farmingdale,NY,Trek Boone Race Shop Limited - 2017,Trek,Cyclocross Bicycles,1,3499.99,0.1,3149.99,Baldwin Bikes,Venita Daniel,2017-03-11
767,2017-03-09,4,Bettie Pierce,Farmingdale,NY,Trek X-Caliber 8 - 2017,Trek,Mountain Bikes,1,999.99,0.07,929.99,Baldwin Bikes,Venita Daniel,2017-03-11
767,2017-03-09,4,Bettie Pierce,Farmingdale,NY,Haro Shift R3 - 2017,Haro,Mountain Bikes,2,1469.99,0.05,2792.98,Baldwin Bikes,Venita Daniel,2017-03-11
767,2017-03-09,4,Bettie Pierce,Farmingdale,NY,Electra Glam Punk 3i Ladies' - 2017,Electra,Cruisers Bicycles,2,799.99,0.05,1519.98,Baldwin Bikes,Venita Daniel,2017-03-11
768,2017-03-09,4,Manie Maxwell,Ronkonkoma,NY,Surly Wednesday - 2017,Surly,Mountain Bikes,1,1632.99,0.2,1306.39,Baldwin Bikes,Venita Daniel,2017-03-10
768,2017-03-09,4,Manie Maxwell,Ronkonkoma,NY,"Electra Girl's Hawaii 1 16"" - 2017",Electra,Cruisers Bicycles,1,299.99,0.2,239.99,Baldwin Bikes,Venita Daniel,2017-03-10
769,2017-03-09,4,Angella Bridges,Pittsford,NY,Trek Remedy 29 Carbon Frameset - 2016,Trek,Mountain Bikes,1,1799.99,0.1,1619.99,Baldwin Bikes,Marcelene Boyer,2017-03-11
769,2017-03-09,4,Angella Bridges,Pittsford,NY,Surly Ice Cream Truck Frameset - 2016,Surly,Mountain Bikes,2,469.99,0.05,892.98,Baldwin Bikes,Marcelene Boyer,2017-03-11
769,2017-03-09,4,Angella Bridges,Pittsford,NY,Surly Troll Frameset - 2017,Surly,Mountain Bikes,2,832.99,0.07,1549.36,Baldwin Bikes,Marcelene Boyer,2017-03-11
770,2017-03-09,4,Dorthey Jackson,Houston,TX,Sun Bicycles Drifter 7 - 2017,Sun Bicycles,Comfort Bicycles,1,470.99,0.05,447.44,Rowlett Bikes,Layla Terrell,2017-03-11
770,2017-03-09,4,Dorthey Jackson,Houston,TX,Trek Fuel EX 5 27.5 Plus - 2017,Trek,Mountain Bikes,1,2299.99,0.2,1839.99,Rowlett Bikes,Layla Terrell,2017-03-11
770,2017-03-09,4,Dorthey Jackson,Houston,TX,Sun Bicycles Streamway 3 - 2017,Sun Bicycles,Comfort Bicycles,1,551.99,0.2,441.59,Rowlett Bikes,Layla Terrell,2017-03-11
770,2017-03-09,4,Dorthey Jackson,Houston,TX,Surly Straggler 650b - 2016,Surly,Cyclocross Bicycles,2,1680.99,0.05,3193.88,Rowlett Bikes,Layla Terrell,2017-03-11
771,2017-03-11,4,Jennette Baker,Banning,CA,Electra Cruiser 1 (24-Inch) - 2016,Electra,Cruisers Bicycles,2,269.99,0.2,431.98,Santa Cruz Bikes,Genna Serrano,2017-03-12
771,2017-03-11,4,Jennette Baker,Banning,CA,Trek Precaliber 12 Girls - 2017,Trek,Children Bicycles,1,189.99,0.2,151.99,Santa Cruz Bikes,Genna Serrano,2017-03-12
772,2017-03-11,4,Janella Bright,Rochester,NY,Sun Bicycles Streamway 3 - 2017,Sun Bicycles,Comfort Bicycles,1,551.99,0.07,513.35,Baldwin Bikes,Venita Daniel,2017-03-13
773,2017-03-11,4,Kenton Hughes,Canandaigua,NY,Haro Shredder 20 - 2017,Haro,Children Bicycles,1,209.99,0.1,188.99,Baldwin Bikes,Marcelene Boyer,2017-03-12
773,2017-03-11,4,Kenton Hughes,Canandaigua,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Cruisers Bicycles,1,269.99,0.05,256.49,Baldwin Bikes,Marcelene Boyer,2017-03-12
773,2017-03-11,4,Kenton Hughes,Canandaigua,NY,Pure Cycles Vine 8-Speed - 2016,Pure Cycles,Cruisers Bicycles,2,429.0,0.2,686.4,Baldwin Bikes,Marcelene Boyer,2017-03-12
773,2017-03-11,4,Kenton Hughes,Canandaigua,NY,Surly Wednesday Frameset - 2017,Surly,Mountain Bikes,2,469.99,0.07,874.18,Baldwin Bikes,Marcelene Boyer,2017-03-12
774,2017-03-12,4,Yevette Elliott,Jackson Heights,NY,Sun Bicycles Lil Bolt Type-R - 2017,Sun Bicycles,Cruisers Bicycles,1,346.99,0.05,329.64,Baldwin Bikes,Marcelene Boyer,2017-03-14
774,2017-03-12,4,Yevette Elliott,Jackson Heights,NY,Surly Troll Frameset - 2017,Surly,Mountain Bikes,2,832.99,0.05,1582.68,Baldwin Bikes,Marcelene Boyer,2017-03-14
774,2017-03-12,4,Yevette Elliott,Jackson Heights,NY,Electra Townie Original 7D EQ - Women's - 2016,Electra,Cruisers Bicycles,1,599.99,0.2,479.99,Baldwin Bikes,Marcelene Boyer,2017-03-14
774,2017-03-12,4,Yevette Elliott,Jackson Heights,NY,Sun Bicycles Brickell Tandem 7 - 2017,Sun Bicycles,Cruisers Bicycles,1,749.99,0.05,712.49,Baldwin Bikes,Marcelene Boyer,2017-03-14
774,2017-03-12,4,Yevette Elliott,Jackson Heights,NY,Trek Madone 9.2 - 2017,Trek,Road Bikes,2,4999.99,0.1,8999.98,Baldwin Bikes,Marcelene Boyer,2017-03-14
775,2017-03-12,4,Jonna Brown,Mahopac,NY,Trek Stache 5 - 2017,Trek,Mountain Bikes,1,1499.99,0.07,1394.99,Baldwin Bikes,Marcelene Boyer,2017-03-13
776,2017-03-13,4,Yu Mcdonald,Ossining,NY,Surly Karate Monkey 27.5+ Frameset - 2017,Surly,Mountain Bikes,1,2499.99,0.2,1999.99,Baldwin Bikes,Marcelene Boyer,2017-03-16
776,2017-03-13,4,Yu Mcdonald,Ossining,NY,Trek Fuel EX 5 27.5 Plus - 2017,Trek,Mountain Bikes,2,2299.99,0.2,3679.98,Baldwin Bikes,Marcelene Boyer,2017-03-16
776,2017-03-13,4,Yu Mcdonald,Ossining,NY,Sun Bicycles Atlas X-Type - 2017,Sun Bicycles,Cruisers Bicycles,1,416.99,0.1,375.29,Baldwin Bikes,Marcelene Boyer,2017-03-16
776,2017-03-13,4,Yu Mcdonald,Ossining,NY,Sun Bicycles Spider 3i - 2017,Sun Bicycles,Mountain Bikes,1,832.99,0.1,749.69,Baldwin Bikes,Marcelene Boyer,2017-03-16
777,2017-03-13,4,Shu Mays,Astoria,NY,Heller Shagamaw Frame - 2016,Heller,Mountain Bikes,1,1320.99,0.2,1056.79,Baldwin Bikes,Marcelene Boyer,2017-03-16
777,2017-03-13,4,Shu Mays,Astoria,NY,Trek Slash 8 27.5 - 2016,Trek,Mountain Bikes,2,3999.99,0.2,6399.98,Baldwin Bikes,Marcelene Boyer,2017-03-16
777,2017-03-13,4,Shu Mays,Astoria,NY,Ritchey Timberwolf Frameset - 2016,Ritchey,Mountain Bikes,1,749.99,0.2,599.99,Baldwin Bikes,Marcelene Boyer,2017-03-16
778,2017-03-15,3,Lolita Mosley,Houston,TX,Electra Townie Original 7D - 2017,Electra,Cruisers Bicycles,1,489.99,0.1,440.99,Rowlett Bikes,Layla Terrell,
778,2017-03-15,3,Lolita Mosley,Houston,TX,Haro Downtown 16 - 2017,Haro,Children Bicycles,1,329.99,0.05,313.49,Rowlett Bikes,Layla Terrell,
779,2017-03-15,4,Blanca Hooper,Ozone Park,NY,Electra Townie 7D (20-inch) - Boys' - 2017,Electra,Children Bicycles,1,339.99,0.05,322.99,Baldwin Bikes,Marcelene Boyer,2017-03-18
779,2017-03-15,4,Blanca Hooper,Ozone Park,NY,Trek Precaliber 16 Girls - 2017,Trek,Children Bicycles,2,209.99,0.2,335.98,Baldwin Bikes,Marcelene Boyer,2017-03-18
779,2017-03-15,4,Blanca Hooper,Ozone Park,NY,Trek Remedy 9.8 - 2017,Trek,Mountain Bikes,1,5299.99,0.2,4239.99,Baldwin Bikes,Marcelene Boyer,2017-03-18
779,2017-03-15,4,Blanca Hooper,Ozone Park,NY,Trek Remedy 29 Carbon Frameset - 2016,Trek,Mountain Bikes,1,1799.99,0.2,1439.99,Baldwin Bikes,Marcelene Boyer,2017-03-18
779,2017-03-15,4,Blanca Hooper,Ozone Park,NY,Haro Downtown 16 - 2017,Haro,Children Bicycles,1,329.99,0.2,263.99,Baldwin Bikes,Marcelene Boyer,2017-03-18
780,2017-03-15,4,Joni Lee,Centereach,NY,Trek Farley Alloy Frameset - 2017,Trek,Mountain Bikes,1,469.99,0.1,422.99,Baldwin Bikes,Marcelene Boyer,2017-03-17
781,2017-03-15,4,Carita Salinas,Maspeth,NY,Sun Bicycles Cruz 7 - Women's - 2017,Sun Bicycles,Comfort Bicycles,2,416.99,0.05,792.28,Baldwin Bikes,Marcelene Boyer,2017-03-17
781,2017-03-15,4,Carita Salinas,Maspeth,NY,Trek Slash 8 27.5 - 2016,Trek,Mountain Bikes,2,3999.99,0.2,6399.98,Baldwin Bikes,Marcelene Boyer,2017-03-17
781,2017-03-15,4,Carita Salinas,Maspeth,NY,Trek Emonda S 5 - 2017,Trek,Road Bikes,2,1999.99,0.1,3599.98,Baldwin Bikes,Marcelene Boyer,2017-03-17
782,2017-03-15,4,Trudy Riddle,Schenectady,NY,Electra Townie Original 7D EQ - Women's - 2016,Electra,Cruisers Bicycles,2,599.99,0.07,1115.98,Baldwin Bikes,Venita Daniel,2017-03-18
782,2017-03-15,4,Trudy Riddle,Schenectady,NY,Trek Emonda S 5 - 2017,Trek,Road Bikes,1,1999.99,0.07,1859.99,Baldwin Bikes,Venita Daniel,2017-03-18
782,2017-03-15,4,Trudy Riddle,Schenectady,NY,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Electra,Children Bicycles,1,299.99,0.07,278.99,Baldwin Bikes,Venita Daniel,2017-03-18
782,2017-03-15,4,Trudy Riddle,Schenectady,NY,Electra Townie Original 7D EQ - 2016,Electra,Cruisers Bicycles,2,599.99,0.2,959.98,Baldwin Bikes,Venita Daniel,2017-03-18
783,2017-03-16,4,Jama Rodriquez,Upland,CA,Haro Shredder 20 - 2017,Haro,Children Bicycles,1,209.99,0.2,167.99,Santa Cruz Bikes,Mireya Copeland,2017-03-17
783,2017-03-16,4,Jama Rodriquez,Upland,CA,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Children Bicycles,2,269.99,0.05,512.98,Santa Cruz Bikes,Mireya Copeland,2017-03-17
783,2017-03-16,4,Jama Rodriquez,Upland,CA,Haro Shredder Pro 20 - 2017,Haro,Children Bicycles,1,249.99,0.05,237.49,Santa Cruz Bikes,Mireya Copeland,2017-03-17
783,2017-03-16,4,Jama Rodriquez,Upland,CA,Trek X-Caliber 8 - 2017,Trek,Mountain Bikes,1,999.99,0.1,899.99,Santa Cruz Bikes,Mireya Copeland,2017-03-17
784,2017-03-16,4,Kandi Mcneil,Massapequa Park,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Children Bicycles,1,269.99,0.07,251.09,Baldwin Bikes,Venita Daniel,2017-03-19
784,2017-03-16,4,Kandi Mcneil,Massapequa Park,NY,Sun Bicycles Biscayne Tandem 7 - 2017,Sun Bicycles,Cruisers Bicycles,2,619.99,0.1,1115.98,Baldwin Bikes,Venita Daniel,2017-03-19
784,2017-03-16,4,Kandi Mcneil,Massapequa Park,NY,Electra Townie Original 7D EQ - 2016,Electra,Cruisers Bicycles,1,599.99,0.2,479.99,Baldwin Bikes,Venita Daniel,2017-03-19
785,2017-03-18,4,Donette Mccarthy,Redondo Beach,CA,Trek Domane S 5 Disc - 2017,Trek,Road Bikes,2,2599.99,0.2,4159.98,Santa Cruz Bikes,Mireya Copeland,2017-03-20
785,2017-03-18,4,Donette Mccarthy,Redondo Beach,CA,Trek Fuel EX 9.8 29 - 2017,Trek,Mountain Bikes,1,4999.99,0.07,4649.99,Santa Cruz Bikes,Mireya Copeland,2017-03-20
785,2017-03-18,4,Donette Mccarthy,Redondo Beach,CA,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,1,499.99,0.07,464.99,Santa Cruz Bikes,Mireya Copeland,2017-03-20
786,2017-03-18,4,Magda Eaton,Ossining,NY,Sun Bicycles Brickell Tandem CB - 2017,Sun Bicycles,Cruisers Bicycles,1,761.99,0.05,723.89,Baldwin Bikes,Marcelene Boyer,2017-03-19
787,2017-03-18,4,Collene Knox,Corpus Christi,TX,Trek Silque SLR 8 Women's - 2017,Trek,Road Bikes,2,6499.99,0.07,12089.98,Rowlett Bikes,Layla Terrell,2017-03-19
787,2017-03-18,4,Collene Knox,Corpus Christi,TX,Sun Bicycles Revolutions 24 - 2017,Sun Bicycles,Cruisers Bicycles,2,250.99,0.1,451.78,Rowlett Bikes,Layla Terrell,2017-03-19
788,2017-03-18,4,Nestor Haynes,Houston,TX,Trek Emonda S 4 - 2017,Trek,Road Bikes,1,1499.99,0.2,1199.99,Rowlett Bikes,Layla Terrell,2017-03-20
788,2017-03-18,4,Nestor Haynes,Houston,TX,Pure Cycles William 3-Speed - 2016,Pure Cycles,Cruisers Bicycles,1,449.0,0.1,404.1,Rowlett Bikes,Layla Terrell,2017-03-20
788,2017-03-18,4,Nestor Haynes,Houston,TX,Electra Cruiser 1 (24-Inch) - 2016,Electra,Cruisers Bicycles,1,269.99,0.05,256.49,Rowlett Bikes,Layla Terrell,2017-03-20
789,2017-03-19,4,Latricia Lindsey,Yorktown Heights,NY,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Electra,Children Bicycles,2,489.99,0.2,783.98,Baldwin Bikes,Marcelene Boyer,2017-03-20
789,2017-03-19,4,Latricia Lindsey,Yorktown Heights,NY,Haro Shredder 20 Girls - 2017,Haro,Children Bicycles,2,209.99,0.07,390.58,Baldwin Bikes,Marcelene Boyer,2017-03-20
790,2017-03-19,4,Nichelle Rosario,Garden City,NY,Trek Boone 7 - 2017,Trek,Cyclocross Bicycles,2,3499.99,0.07,6509.98,Baldwin Bikes,Venita Daniel,2017-03-22
790,2017-03-19,4,Nichelle Rosario,Garden City,NY,Trek Precaliber 24 (21-Speed) - Girls - 2017,Trek,Children Bicycles,1,349.99,0.1,314.99,Baldwin Bikes,Venita Daniel,2017-03-22
791,2017-03-20,4,Julius Holt,East Meadow,NY,Trek Domane SL Disc Frameset - 2017,Trek,Road Bikes,1,3199.99,0.2,2559.99,Baldwin Bikes,Marcelene Boyer,2017-03-23
791,2017-03-20,4,Julius Holt,East Meadow,NY,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,2,499.99,0.07,929.98,Baldwin Bikes,Marcelene Boyer,2017-03-23
792,2017-03-22,4,Gertha Mejia,Flushing,NY,Electra Townie Original 7D EQ - 2016,Electra,Cruisers Bicycles,2,599.99,0.2,959.98,Baldwin Bikes,Marcelene Boyer,2017-03-24
792,2017-03-22,4,Gertha Mejia,Flushing,NY,Trek Stache 5 - 2017,Trek,Mountain Bikes,1,1499.99,0.2,1199.99,Baldwin Bikes,Marcelene Boyer,2017-03-24
792,2017-03-22,4,Gertha Mejia,Flushing,NY,Trek Domane SLR 6 Disc - 2017,Trek,Road Bikes,1,5499.99,0.2,4399.99,Baldwin Bikes,Marcelene Boyer,2017-03-24
792,2017-03-22,4,Gertha Mejia,Flushing,NY,Surly Ice Cream Truck Frameset - 2017,Surly,Mountain Bikes,1,999.99,0.05,949.99,Baldwin Bikes,Marcelene Boyer,2017-03-24
792,2017-03-22,4,Gertha Mejia,Flushing,NY,Ritchey Timberwolf Frameset - 2016,Ritchey,Mountain Bikes,1,749.99,0.2,599.99,Baldwin Bikes,Marcelene Boyer,2017-03-24
793,2017-03-23,4,Florencio Davenport,Jamestown,NY,Sun Bicycles ElectroLite - 2017,Sun Bicycles,Electric Bikes,1,1559.99,0.05,1481.99,Baldwin Bikes,Marcelene Boyer,2017-03-24
793,2017-03-23,4,Florencio Davenport,Jamestown,NY,"Electra Girl's Hawaii 1 16"" - 2017",Electra,Children Bicycles,2,299.99,0.05,569.98,Baldwin Bikes,Marcelene Boyer,2017-03-24
793,2017-03-23,4,Florencio Davenport,Jamestown,NY,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Electra,Cruisers Bicycles,2,599.99,0.05,1139.98,Baldwin Bikes,Marcelene Boyer,2017-03-24
794,2017-03-23,4,Shonta Preston,Utica,NY,Haro Shift R3 - 2017,Haro,Mountain Bikes,2,1469.99,0.05,2792.98,Baldwin Bikes,Venita Daniel,2017-03-24
794,2017-03-23,4,Shonta Preston,Utica,NY,Sun Bicycles Cruz 3 - 2017,Sun Bicycles,Cruisers Bicycles,1,449.99,0.2,359.99,Baldwin Bikes,Venita Daniel,2017-03-24
794,2017-03-23,4,Shonta Preston,Utica,NY,Pure Cycles Vine 8-Speed - 2016,Pure Cycles,Cruisers Bicycles,1,429.0,0.07,398.97,Baldwin Bikes,Venita Daniel,2017-03-24
